-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5
0.58221,0.58946,0.59923,0.60511,0.61459,0.62451,0.63394,0.63984,0.65152,0.65991,0.67005,0.67702,0.68884,0.6943,0.70118,0.71052,0.71078,0.70999,0.70194,0.6766,0.62943
0.58951,0.59786,0.60729,0.61559,0.62383,0.63409,0.64104,0.65006,0.65841,0.66775,0.67975,0.68905,0.69407,0.70435,0.70996,0.71284,0.7094,0.70608,0.67526,0.62451,0.51391
0.59932,0.60634,0.61427,0.62445,0.63205,0.64286,0.65244,0.65841,0.67105,0.67807,0.68888,0.69736,0.70345,0.70639,0.71178,0.70921,0.69898,0.67509,0.62659,0.50635,0
0.60696,0.61561,0.62382,0.6331,0.64001,0.65193,0.66075,0.67031,0.67962,0.68855,0.69449,0.70223,0.71014,0.71175,0.70786,0.69799,0.67263,0.62342,0.50872,0,0.51549
0.61531,0.62452,0.63178,0.64205,0.65174,0.65944,0.67134,0.67654,0.6855,0.69689,0.70138,0.70976,0.70874,0.70765,0.69719,0.67943,0.6243,0.50437,0,0.50256,0.6246
0.624,0.63358,0.64256,0.65168,0.6606,0.66728,0.67643,0.6866,0.69471,0.70393,0.70976,0.7113,0.70895,0.69652,0.67205,0.62444,0.50473,0,0.50267,0.62455,0.67201
0.63048,0.64157,0.65185,0.65996,0.67061,0.67991,0.6886,0.69681,0.70387,0.70907,0.71146,0.70778,0.69831,0.67065,0.61613,0.5042,0,0.50807,0.62415,0.67192,0.6965
0.64295,0.65001,0.66116,0.67,0.68115,0.68866,0.69616,0.70386,0.70969,0.7117,0.7089,0.69764,0.67038,0.61537,0.50474,0,0.50502,0.62341,0.67047,0.69491,0.70816
0.65192,0.66092,0.67053,0.67728,0.68891,0.69705,0.7039,0.70847,0.71165,0.70872,0.6969,0.67033,0.61527,0.50486,0,0.50086,0.61896,0.6701,0.69497,0.70629,0.7102
0.66085,0.67142,0.67973,0.6924,0.69695,0.70588,0.70936,0.71161,0.70888,0.69764,0.66994,0.6241,0.5047,0,0.50328,0.62362,0.67942,0.6962,0.71679,0.71085,0.70761
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.68184,0.68873,0.70034,0.7036,0.71021,0.71163,0.71671,0.69657,0.67134,0.62434,0.50462,0,0.50125,0.61687,0.68161,0.71784,0.70934,0.71237,0.71024,0.70467,0.69727
0.68821,0.69459,0.70331,0.70839,0.71068,0.70749,0.69594,0.67151,0.62287,0.50332,0,0.53857,0.6256,0.67173,0.6981,0.70941,0.71165,0.70907,0.7042,0.69688,0.68747
0.69638,0.70353,0.70855,0.71175,0.70898,0.69744,0.67026,0.61519,0.50033,0,0.50431,0.63717,0.67198,0.69832,0.70825,0.71107,0.70931,0.70379,0.69671,0.6885,0.70381
0.70338,0.70851,0.7126,0.70879,0.69737,0.66949,0.62437,0.5047,0,0.50333,0.62447,0.67023,0.69689,0.71132,0.71108,0.70886,0.70377,0.69667,0.68853,0.67972,0.67056
0.70814,0.71141,0.71434,0.69697,0.67243,0.62367,0.60104,0,0.56804,0.64129,0.67284,0.69807,0.70833,0.71107,0.70832,0.70393,0.69698,0.6889,0.737,0.67061,0.66113
0.71175,0.70708,0.69703,0.6795,0.62108,0.50701,0,0.51289,0.62476,0.67297,0.69672,0.70796,0.70958,0.70885,0.70367,0.69663,0.68846,0.67975,0.66954,0.66112,0.65056
0.70875,0.70046,0.67942,0.62412,0.61656,0,0.51474,0.61689,0.68007,0.71855,0.7081,0.71088,0.70888,0.70148,0.69602,0.68645,0.67961,0.67124,0.66096,0.65167,0.6425
0.69769,0.67144,0.63058,0.51263,0,0.59216,0.62455,0.67067,0.69973,0.70802,0.71354,0.70975,0.70153,0.69519,0.73472,0.67955,0.67045,0.66104,0.65185,0.64253,0.65674
0.67637,0.6243,0.52285,0,0.51153,0.62458,0.68021,0.69812,0.7098,0.71001,0.70864,0.70202,0.69657,0.68616,0.67765,0.67056,0.66126,0.65165,0.64257,0.63339,0.6244
0.62238,0.61118,0,0.50659,0.62471,0.68013,0.73935,0.71109,0.71343,0.70693,0.70364,0.72146,0.68851,0.67955,0.69059,0.66113,0.65169,0.64242,0.63336,0.62441,0.61597
