-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5
0.39416,0.38989,0.3868,0.3807,0.37636,0.37166,0.36601,0.35768,0.35186,0.34343,0.33503,0.3241,0.31441,0.30064,0.28625,0.27134,0.2513,0.22915,0.20263,0.16915,0.12848
0.38993,0.38592,0.38208,0.37697,0.37125,0.36609,0.35835,0.35107,0.34265,0.33388,0.32541,0.31451,0.30054,0.28755,0.27112,0.25203,0.22896,0.20383,0.16882,0.12748,0.074176
0.38686,0.38148,0.37616,0.37162,0.36492,0.35937,0.35236,0.34265,0.33553,0.3246,0.31443,0.30197,0.28718,0.26976,0.25165,0.2289,0.20178,0.16877,0.1279,0.073085,0
0.38187,0.37698,0.37124,0.36552,0.35778,0.35208,0.34387,0.33515,0.32534,0.31428,0.30072,0.28668,0.27119,0.25164,0.22846,0.20149,0.16816,0.12725,0.073428,0,0.074404
0.3768,0.37166,0.36476,0.35892,0.35198,0.34318,0.33567,0.32387,0.31289,0.30176,0.28634,0.27104,0.25058,0.22839,0.20126,0.16986,0.12744,0.0728,0,0.072539,0.1275
0.37135,0.3658,0.3592,0.35195,0.34378,0.33364,0.32382,0.31339,0.30082,0.28738,0.27105,0.25148,0.22881,0.20107,0.16801,0.12746,0.072851,0,0.072554,0.12749,0.168
0.36401,0.35865,0.35204,0.34345,0.3353,0.32548,0.3143,0.30173,0.28735,0.27078,0.25154,0.22843,0.20158,0.16766,0.12577,0.072775,0,0.073333,0.1274,0.16798,0.20106
0.35942,0.35105,0.34408,0.335,0.32607,0.31433,0.30145,0.28735,0.27102,0.25163,0.2288,0.20139,0.16759,0.12561,0.072854,0,0.072893,0.12725,0.16762,0.2006,0.22856
0.35208,0.34396,0.33527,0.32422,0.31444,0.30183,0.28737,0.27055,0.25161,0.22874,0.20118,0.16758,0.12559,0.07287,0,0.072293,0.12634,0.16753,0.20062,0.22796,0.25109
0.34392,0.33571,0.3254,0.31604,0.30179,0.28817,0.27089,0.25159,0.22879,0.20139,0.16749,0.12739,0.072847,0,0.072642,0.1273,0.16986,0.20097,0.23134,0.25132,0.27022
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32641,0.31436,0.30326,0.28724,0.27122,0.2516,0.23132,0.20108,0.16783,0.12744,0.072836,0,0.072349,0.12592,0.1704,0.20722,0.22894,0.25186,0.27123,0.28768,0.30193
0.31412,0.30077,0.28712,0.27052,0.25126,0.22834,0.2009,0.16788,0.12714,0.072648,0,0.077736,0.1277,0.16793,0.20152,0.22896,0.25161,0.27078,0.28749,0.30176,0.31378
0.30154,0.28722,0.27058,0.25164,0.22882,0.20133,0.16757,0.12557,0.072217,0,0.072791,0.13006,0.16799,0.20159,0.22859,0.2514,0.27087,0.28732,0.30168,0.31426,0.33692
0.28715,0.27057,0.25194,0.22876,0.20131,0.16737,0.12745,0.072847,0,0.072649,0.12747,0.16756,0.20118,0.22958,0.2514,0.2707,0.28731,0.30167,0.31427,0.32539,0.33528
0.27042,0.25152,0.23055,0.2012,0.16811,0.12731,0.086753,0,0.081989,0.1309,0.16821,0.20151,0.22861,0.2514,0.27049,0.28738,0.3018,0.31444,0.35281,0.33531,0.34406
0.25164,0.22821,0.20121,0.16988,0.12678,0.073181,0,0.074029,0.12753,0.16824,0.20113,0.22849,0.25088,0.2707,0.28727,0.30165,0.31424,0.32541,0.33477,0.34406,0.35134
0.22875,0.2022,0.16986,0.1274,0.088993,0,0.074296,0.12592,0.17002,0.20743,0.22854,0.25133,0.27071,0.28638,0.30139,0.31332,0.32534,0.33562,0.34397,0.35194,0.35917
0.20141,0.16786,0.12872,0.073992,0,0.085472,0.12748,0.16767,0.20199,0.22851,0.25227,0.27104,0.2864,0.30103,0.33535,0.32531,0.33523,0.34401,0.35204,0.35919,0.37917
0.16909,0.12744,0.075466,0,0.073833,0.12749,0.17005,0.20153,0.22909,0.25103,0.27062,0.2866,0.30163,0.31319,0.3244,0.33528,0.34413,0.35193,0.35921,0.36569,0.37159
0.12704,0.088216,0,0.073119,0.12752,0.17003,0.21343,0.2295,0.25224,0.26996,0.28726,0.3124,0.31426,0.32531,0.34529,0.34406,0.35195,0.35912,0.36567,0.3716,0.3772
