-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5
0.44113,0.45982,0.48702,0.50463,0.53159,0.57028,0.60199,0.64436,0.69118,0.71171,0,0.70943,0.69112,0.64452,0.59918,0.56159,0.53116,0.50245,0.47882,0.45856,0.43971
0.46302,0.47941,0.50433,0.55048,0.54919,0.57976,0.61774,0.66123,0.71257,0.70618,0,0.70455,0.69753,0.65811,0.61786,0.6616,0.54961,0.52251,0.49747,0.47606,0.45802
0.47912,0.49639,0.51878,0.54054,0.57133,0.60096,0.63559,0.67192,0.70612,0.70611,0,0.70661,0.71464,0.66912,0.63547,0.60024,0.56728,0.54216,0.5183,0.49744,0.47947
0.50402,0.52313,0.54448,0.56727,0.59368,0.62279,0.65494,0.68714,0.71399,0.68917,0,0.68624,0.7098,0.68484,0.65154,0.6216,0.59111,0.56512,0.60634,0.52238,0.50252
0.53068,0.54715,0.57117,0.59334,0.61414,0.64101,0.67301,0.75545,0.71385,0.67931,0,0.67904,0.71156,0.69748,0.67094,0.64229,0.61587,0.59268,0.56881,0.54858,0.52806
0.56032,0.57817,0.60088,0.61832,0.64445,0.66396,0.68689,0.70623,0.70767,0.65801,0,0.64809,0.70881,0.70737,0.68984,0.66619,0.6415,0.61968,0.598,0.581,0.56158
0.6006,0.61634,0.63175,0.65155,0.66943,0.68659,0.70218,0.70943,0.69985,0.62312,0,0.61787,0.69761,0.7122,0.70435,0.68863,0.67122,0.65041,0.6318,0.61637,0.59717
0.64083,0.69948,0.67249,0.68341,0.69467,0.7066,0.70898,0.72468,0.66932,0.57399,0,0.56821,0.67115,0.70458,0.71165,0.70708,0.69705,0.68482,0.67111,0.65664,0.64221
0.6866,0.6961,0.70225,0.73554,0.71391,0.70611,0.69492,0.67383,0.6143,0.50043,0,0.50429,0.61629,0.66982,0.69916,0.70896,0.71195,0.70892,0.70178,0.69688,0.6886
0.70677,0.7056,0.69679,0.68604,0.67392,0.65075,0.61901,0.57187,0.50652,0.38813,0,0.38379,0.50451,0.57683,0.62444,0.6485,0.66995,0.68622,0.69771,0.70379,0.70827
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.70958,0.70412,0.69646,0.68561,0.67957,0.65548,0.61775,0.57559,0.50326,0.41421,0,0.39117,0.51617,0.57752,0.6183,0.64939,0.6697,0.68764,0.69743,0.70497,0.70849
0.68811,0.69712,0.70467,0.70919,0.71047,0.70842,0.69834,0.67249,0.61774,0.50442,0,0.50453,0.6256,0.69108,0.69814,0.7096,0.71132,0.70908,0.70498,0.69672,0.68874
0.64248,0.65865,0.66952,0.68408,0.69708,0.70628,0.71372,0.70417,0.67026,0.57648,0,0.5776,0.67067,0.70448,0.71162,0.70769,0.69681,0.68701,0.67049,0.65615,0.64246
0.59772,0.61435,0.63321,0.65047,0.6708,0.68794,0.70492,0.71061,0.69689,0.61585,0,0.6164,0.69818,0.71208,0.70381,0.68838,0.6724,0.65264,0.63395,0.61732,0.61378
0.56087,0.57953,0.60187,0.61975,0.64269,0.6662,0.68796,0.70661,0.71343,0.64878,0,0.64881,0.70836,0.70643,0.69337,0.66577,0.64389,0.66618,0.60202,0.58242,0.56312
0.52896,0.54856,0.56851,0.59004,0.62096,0.64475,0.67009,0.69639,0.71054,0.67497,0,0.67176,0.71117,0.69862,0.74028,0.64435,0.61471,0.59405,0.57136,0.54773,0.53189
