-5,-5,0.45023,0.44113,4.1543e-05,-8.715e-07,3.6392,1.0787,0.00010952,-1.5398e-05,2.7415,1.9746,2.5715e-05,-9.3418e-06,1.8444,2.8717,0.027587,0.0010981,1.0494,3.7718,0.065006,0.0025966,0.25804,4.6368,0.13962,0.0055789,0.55352,4.5542,0.21399,0.008552,0.84764,4.4673,0.29497,0.011796,1.1686,4.3698,0.37636,0.015051,1.4905,4.2757,1.5395,0.061574,6.0967,2.8564,2.7022,0.10808,10.701,1.4297,3.8528,0.1541,15.257,0.1463,5.0029,0.20011,19.812,-1.0004,5.0095,0.20038,19.838,-1.0018,5.016,0.20064,19.863,-1.0032,5.0229,0.20091,19.891,-1.0044,5.0297,0.20119,19.917,-1.0058,5.0084,0.20033,19.833,-1.0016,4.9871,0.19948,19.749,-0.99734,4.9668,0.19867,19.669,-0.99322,4.946,0.19784,19.586,-0.98915,2.4651,0.13753,8.7497,-1.6608,0.012959,0.086106,-2.1741,-2.5699,-2.4313,0.036291,-13.1,-3.52,-4.7846,-2.0595e-06,-23.923,-4.7845,-4.7865,-1.3886e-06,-23.933,-4.7866,-4.7883,-1.2431e-06,-23.941,-4.7883,-4.7899,1.661e-06,-23.949,-4.7899,-4.7916,-5.169e-06,-23.958,-4.7915,-4.821,-8.0677e-06,-24.105,-4.8208,-4.8501,-3.2239e-07,-24.251,-4.8501,-4.8791,-2.3766e-06,-24.395,-4.8789,-4.9081,-1.1896e-06,-24.54,-4.908,-3.9018,-0.020036,-19.489,-3.8016,-2.8997,-0.066244,-14.432,-2.5683,-1.8786,-0.10968,-9.2833,-1.33,-0.85703,-0.15238,-4.1325,-0.095092,-0.64449,-0.16172,-3.0607,0.16434,-0.43185,-0.17078,-1.9884,0.42227,-0.22342,-0.17684,-0.90356,0.66101,-0.011518,-0.18502,0.17617,0.91375,-7.3727e-05,-0.18768,0.19618,0.93848,-0.00017284,-0.18746,0.20984,0.93718,-0.00012852,-0.18702,0.21895,0.93521,-0.00019146,-0.1867,0.22798,0.93324,-9.9977e-05,-0.16157,0.82379,0.8081,-2.6189e-05,-0.13706,1.4201,0.68561,3.8481e-06,-0.11306,2.0191,0.58089,-1.8313e-05,-0.087065,2.6165,0.46887,5.8075e-06,-0.064079,3.1236,0.3918,1.0047e-06,-0.042805,3.6308,0.28773,6.5211e-06,-0.019878,4.1031,0.25054,3.4662e-06,-0.0004644,4.5763,0.12068,-5.4549e-05,-0.005016,3.9324,0.68712,1.4414e-05,-0.0051785,3.2771,1.3205,1.3927e-05,-4.9139e-06,2.6331,2.0432,1.8357e-06,-1.6257e-05,1.973,2.7497,-2.4391e-05,-1.8905e-08,2.0707,2.6557,3.5789e-05,-4.7923e-06,2.166,2.5591,-1.5496e-06,-1.6543e-05,2.261,2.4622,3.5154e-06,-7.7732e-06,2.3559,2.3652,-1.4984e-05,-6.0967e-05,2.6772,2.0438,-8.467e-08,-1.445e-05,2.9982,1.7221,1.3306e-05,-1.0311e-05,3.3183,1.4
-5,-4.5,0.44522,0.45982,4.7477,0.211,18.78,-0.94937,4.7532,0.21125,18.802,-0.95059,4.7586,0.21149,18.823,-0.95144,4.7633,0.2117,18.841,-0.95252,4.7676,0.21189,18.859,-0.95341,2.2701,0.14758,7.8824,-1.7137,-0.21089,0.089357,-3.1544,-2.5796,-2.641,0.03565,-14.043,-3.6035,-4.967,6.3404e-07,-24.835,-4.9665,-4.9195,-5.3219e-06,-24.598,-4.9192,-4.8718,-1.511e-05,-24.359,-4.8715,-4.8241,-5.0694e-06,-24.12,-4.824,-4.7768,-1.2693e-05,-23.884,-4.7766,-4.7544,-2.8681e-06,-23.772,-4.7541,-4.7316,7.8937e-07,-23.658,-4.7311,-4.7086,-8.4394e-06,-23.543,-4.7087,-4.6861,-1.7968e-05,-23.43,-4.6854,-3.7363,-0.032768,-18.648,-3.5885,-2.7884,-0.079726,-13.862,-2.4291,-1.8186,-0.12612,-8.9669,-1.251,-0.84844,-0.1713,-4.0704,-0.076739,-0.62231,-0.18194,-2.9293,0.19671,-0.39652,-0.19294,-1.7886,0.47205,-0.20358,-0.19952,-0.78249,0.69455,-0.0026224,-0.20962,0.21023,0.9411,-0.00099695,-0.19256,0.60958,0.86564,0.00011606,-0.17358,1.0112,0.78153,-2.3639e-05,-0.15439,1.4201,0.6953,-7.1556e-05,-0.13584,1.8295,0.61144,-1.5826e-05,-0.10673,2.4473,0.4817,-4.5283e-05,-0.078994,3.067,0.36021,-6.0689e-05,-0.049924,3.669,0.22574,3.3012e-05,-0.023419,4.256,0.11576,-1.8573e-05,-0.022515,4.2851,0.10157,-4.0845e-05,-0.02029,4.3164,0.091777,4.82e-05,-0.020838,4.3172,0.094422,0.00010935,-0.020177,4.3184,0.098317,6.7601e-05,-0.019789,4.3275,0.094512,-3.5797e-05,-0.018938,4.3375,0.095165,3.6097e-05,-0.019263,4.3186,0.10626,-5.4003e-05,-0.020716,4.2913,0.11388,0.00017655,-0.062149,3.2663,0.43351,2.5758e-05,-0.097696,2.2447,0.83722,0.00028393,-0.10282,1.3369,1.632,4.375e-05,-0.1064,0.43328,2.4316,-2.0686e-05,-0.041912,0.56527,3.3353,-1.7602e-05,-3.8885e-06,0.63205,4.1696,0.00051827,-4.7848e-06,0.3174,4.4729,0.00053713,-9.7758e-06,0.059106,4.7416,0.0017667,6.8513e-05,0.06172,4.7387,0.0052243,0.00021724,0.073399,4.735,0.012736,0.00054485,0.073115,4.7288,0.015818,0.00065874,0.064371,4.7176,0.30936,0.013738,1.2245,4.349,0.61738,0.027426,2.4433,3.9837,0.93746,0.04165,3.7084,3.5884,1.2572,0.055864,4.9737,3.194,2.0873,0.092759,8.2565,2.1717,2.9169,0.12962,11.538,1.1455,3.7419,0.1663,14.801,0.1119,4.5656,0.20289,18.06,-0.80987,4.6134,0.20504,18.249,-0.87488,4.6612,0.20716,18.438,-0.90898,4.7042,0.20907,18.608,-0.92543
-5,-4,0.44459,0.48702,5.9072e-05,-4.602e-05,1.253,3.6613,0.00027545,-5.5571e-08,0.64353,4.2757,0.0013039,8.5673e-06,0.11439,4.8044,0.70561,0.03527,2.788,4.0113,1.4209,0.071041,5.6126,3.1254,2.7546,0.13772,10.881,1.5025,4.0853,0.20426,16.137,-0.14866,4.3361,0.2168,17.128,-0.53552,4.5892,0.22945,18.127,-0.91712,4.7807,0.23903,18.884,-0.95581,4.9699,0.24849,19.631,-0.99387,1.7854,0.12018,6.4033,-0.080151,-1.3945,0.0041098,-7.0591,0.98564,-3.0695,-6.1713e-06,-15.347,-2.0279,-4.7265,4.6761e-07,-23.633,-4.7264,-4.6271,-7.8996e-06,-23.136,-4.6271,-4.5257,-3.3031e-05,-22.628,-4.5254,-4.1883,-4.3927e-05,-20.942,-4.1879,-3.8505,-0.034278,-19.218,-3.7132,-2.211,-0.12638,-10.928,-1.7053,-0.56735,-0.21275,-2.6237,0.28407,-0.26873,-0.22739,-1.1158,0.64104,-0.00032652,-0.23952,0.30222,0.95797,-3.5743e-05,-0.13627,2.2813,0.54523,-3.6673e-05,-0.032747,4.2214,0.13087,1.2216e-05,-0.047297,3.9403,0.18968,-7.5992e-06,-0.063253,3.6415,0.25345,-2.1994e-05,-0.076897,3.4031,0.3078,4.2681e-05,-0.09076,3.1381,0.36377,3.3076e-05,-0.090675,3.0486,0.45869,1.5903e-05,-0.092838,2.9198,0.53334,6.8915e-05,-0.035163,2.1315,2.1124
-5,-3.5,0.43091,0.50463,0.00059119,5.9306e-06,0.35668,4.2382,0.00017847,-7.2449e-06,0.28279,4.3431,0.005779,0.0003337,0.21315,4.4467,0.034317,0.0019502,0.19025,4.5004,0.042975,0.0024197,0.17177,4.544,0.063605,0.0036194,0.2512,4.5284,0.084356,0.0048072,0.33322,4.5104,0.10734,0.0061206,0.42352,4.4891,0.13035,0.0074336,0.51435,4.4697,1.3459,0.076901,5.307,2.9763,2.5611,0.14634,10.098,1.4776,3.7629,0.21502,14.837,0.17653,4.9644,0.28366,19.574,-0.99236,4.9869,0.28495,19.663,-0.99712,5.0096,0.28625,19.752,-1.0014,5.0323,0.28754,19.842,-1.0061,5.0548,0.28884,19.93,-1.0108,5.0086,0.28621,19.748,-1.0018,4.9621,0.28353,19.565,-0.99225,4.9155,0.28088,19.381,-0.98306,4.869,0.27823,19.198,-0.97373,2.4212,0.19384,8.5199,-1.6492,0.005703,0.12165,-2.2222,-2.5489,-2.4007,0.051787,-12.962,-3.4881,-4.7239,-1.9304e-05,-23.619,-4.7235,-4.735,-8.867e-06,-23.675,-4.7348,-4.7462,-1.958e-05,-23.731,-4.7459,-4.7574,-7.8573e-06,-23.787,-4.7569,-4.7683,-1.6286e-06,-23.841,-4.7681,-4.7406,-8.7537e-06,-23.703,-4.7402,-4.7127,-2.3819e-05,-23.563,-4.7124,-4.6849,-9.753e-06,-23.425,-4.6846,-4.6571,-3.9852e-05,-23.285,-4.6567,-3.7125,-0.030712,-18.532,-3.6049,-2.7721,-0.091996,-13.769,-2.4497,-1.8149,-0.15172,-8.9227,-1.2837,-0.85702,-0.20946,-4.0752,-0.12395,-0.64279,-0.22234,-2.9878,0.13559,-0.42797,-0.2369,-1.902,0.40151,-0.21525,-0.24587,-0.8106,0.64537,-0.00053523,-0.26073,0.26647,0.91264,-0.00011237,-0.26138,0.26951,0.91488,-0.00044049,-0.261,0.27256,0.91318,-0.00013927,-0.26014,0.28756,0.91081,-0.0001662,-0.25917,0.30629,0.90729,4.1868e-06,-0.19751,1.3177,0.693,-7.5297e-05,-0.13651,2.3291,0.47824,6.247e-06,-0.075496,3.3376,0.2648,-2.9388e-05,-0.012991,4.3346,0.094958,-0.00011002,-0.023427,4.2196,0.092682,6.5493e-05,-0.030068,4.1111,0.10881,1.4924e-05,-0.03636,4.0073,0.13102,0.00010332,-0.040846,3.9088,0.14337,-2.0672e-05,-0.051152,3.7549,0.17925,-0.00012656,-0.059664,3.6018,0.21962,-3.3648e-05,-0.065808,3.4762,0.25597,-1.2019e-05,-0.07282,3.3496,0.28776,-1.6529e-05,-0.05413,3.2651,0.60524,3.3778e-05,-0.032371,3.1858,0.94869,6.7508e-05,-0.011449,3.0881,1.2909,0.0001632,-6.094e-05,2.9753,1.6168,0.00036376,-4.8918e-05,2.3215,2.2722,1.8773e-05,-6.5868e-05,1.667,2.9271,0.00065965,1.7047e-05,1.0073,3.578
-5,-3,0.42026,0.53159,-4.857,-9.1756e-06,-24.285,-4.8568,-3.8489,-0.025458,-19.219,-3.7725,-2.7422,-0.10805,-13.603,-2.418,-1.607,-0.18966,-7.8441,-1.0379,-0.47042,-0.26787,-2.0809,0.33321,-0.33714,-0.27752,-1.4075,0.49542,-0.20385,-0.2846,-0.73125,0.64997,-0.069709,-0.29307,-0.051376,0.80956,-0.0022757,-0.30223,0.30142,0.9046,-1.3389e-05,-0.30163,0.31241,0.90489,-5.9377e-07,-0.30137,0.31356,0.90434,-2.0369e-05,-0.301,0.31864,0.903,-3.255e-06,-0.30009,0.33451,0.90033,-3.3394e-05,-0.22704,1.3565,0.68324,-5.0308e-06,-0.15397,2.3775,0.46206,1.0139e-06,-0.083321,3.3652,0.2514,5.2651e-06,-0.014039,4.3375,0.042363,-2.9051e-05,-0.02127,4.2066,0.064738,2.8255e-07,-0.03021,4.0699,0.092929,-4.1936e-07,-0.040985,3.937,0.12662,-4.7654e-06,-0.050639,3.8003,0.15261,-7.9433e-06,-0.058663,3.6908,0.17811,-3.2824e-06,-0.065645,3.5805,0.19964,1.4103e-05,-0.074264,3.4499,0.22665,-4.9614e-06,-0.08429,3.3211,0.25621,2.2033e-05,-0.048377,3.1865,0.80737,3.7065e-06,-3.8575e-05,3.1071,1.4375,2.1416e-05,-3.2945e-05,2.7888,1.8382,3.251e-05,-5.455e-05,2.3697,2.1251,-3.1239e-06,-0.00014561,1.9621,2.5445,1.2404e-05,-4.5138e-05,1.5495,2.9591,4.1744e-05,-0.00010394,1.1373,3.375,7.255e-05,-9.0868e-05,0.72292,3.7889,4.8321e-05,-3.0697e-06,0.54652,3.9607,-3.2883e-05,-4.5056e-06,0.36835,4.1314,2.6083e-05,-1.1424e-05,0.19845,4.2413,0.044327,0.0029512,0.17779,4.4778,0.08048,0.005359,0.31863,4.432,0.11556,0.0076837,0.45705,4.3835,0.1525,0.010166,0.60393,4.3401,0.19042,0.012694,0.75051,4.2965,1.4119,0.094127,5.5536,2.8563,2.6294,0.17529,10.342,1.3684,3.8025,0.2535,14.956,-0.34112,4.9147,0.32765,19.331,-0.98291,4.935,0.329,19.411,-0.98698,4.9552,0.33035,19.491,-0.99105,4.9749,0.33166,19.568,-0.99492,4.9945,0.33297,19.645,-0.99887,4.9723,0.33149,19.558,-0.99444,4.95,0.33,19.47,-0.98998,4.9277,0.32851,19.382,-0.98556,4.9053,0.32702,19.294,-0.98104,2.4786,0.21193,9.0016,-1.3358,-0.071579,0.12791,-2.4044,-2.3733,-2.6445,0.035583,-13.792,-3.2844,-4.8069,1.6613e-06,-24.034,-4.8069,-4.8103,-2.7371e-07,-24.051,-4.8101,-4.8135,-2.1204e-06,-24.068,-4.8135,-4.8165,5.2137e-08,-24.082,-4.8161,-4.8196,-2.9457e-06,-24.098,-4.8192,-4.8288,-6.6715e-07,-24.144,-4.8288,-4.838,-3.2366e-06,-24.19,-4.8379,-4.8474,-4.6993e-06,-24.237,-4.8474
-5,-2.5,0.41157,0.57028,4.4787,0.35829,17.556,-0.89554,4.5955,0.36763,18.015,-0.91896,4.7108,0.37686,18.466,-0.94209,1.7715,0.20352,6.1097,-1.2804,-1.1462,0.096206,-7.0298,-2.589,-3.1134,1.9879e-05,-15.567,-3.0931,-4.6156,-8.4312e-06,-23.078,-4.6154,-4.5047,-1.0947e-05,-22.524,-4.5044,-4.3937,-3.5861e-05,-21.969,-4.3935,-3.958,-0.0018557,-19.788,-3.9533,-3.4771,-0.072676,-17.313,-3.2953,-1.7228,-0.23349,-8.378,-1.1391,-0.00025012,-0.3764,0.38249,0.94083,2.9072e-05,-0.37816,0.39256,0.94546,-1.4192e-06,-0.37598,0.42668,0.94017,-9.3956e-05,-0.2198,2.2169,0.55021,-2.4207e-05,-0.064272,4.0071,0.16141,-1.2477e-05,-0.089483,3.7022,0.22666,-2.3439e-05,-0.11508,3.3992,0.29096,1.9822e-05,-0.14487,3.0637,0.36728,-1.7576e-05,-0.17938,2.7305,0.44873,3.8617e-05,-0.060692,2.8153,1.3444,6.3703e-05,-5.943e-05,2.7253,2.0766,4.0516e-05,-0.00014277,2.2855,2.5082,5.4782e-06,-8.4185e-05,1.8429,2.9368,3.3898e-05,-2.0249e-05,0.89715,3.8673,0.001323,9.7677e-05,0.020024,4.6907,0.36977,0.029572,1.4525,4.2896,0.79288,0.06343,3.1104,3.7599,2.2916,0.18332,8.9831,1.9301,3.782,0.30255,14.825,0.0096936,4.1377,0.33101,16.22,-0.66478
-5,-2,0.38858,0.60199,4.1526,0.41524,16.195,-0.8303,4.2246,0.42246,16.476,-0.84495,4.2965,0.42966,16.756,-0.85924,4.3683,0.43683,17.036,-0.87353,4.44,0.44401,17.316,-0.88795,2.039,0.30843,6.8023,-1.6621,-0.34925,0.18144,-3.7422,-2.5263,-2.6706,0.072094,-14.146,-3.5356,-4.8949,1.2827e-05,-24.475,-4.8951,-4.8574,4.5224e-06,-24.287,-4.8574,-4.8198,1.5049e-06,-24.099,-4.8198,-4.7821,-7.1439e-06,-23.911,-4.7821,-4.7444,-1.4159e-06,-23.722,-4.7443,-4.7029,-2.1703e-05,-23.514,-4.7027,-4.6613,-1.0337e-05,-23.306,-4.6612,-4.6195,-2.3417e-05,-23.097,-4.6194,-4.5779,-5.0258e-05,-22.89,-4.5778,-3.4458,-0.066083,-17.163,-3.3135,-2.3261,-0.19595,-11.434,-1.9335,-1.1981,-0.30355,-5.5698,-0.59078,-0.10005,-0.38939,0.32015,0.67891,-0.043933,-0.41765,0.38364,0.79148,-0.00028686,-0.44144,0.44554,0.8827,-0.00013966,-0.44078,0.45215,0.8816,-4.067e-07,-0.43949,0.46456,0.87912,-0.00023564,-0.39113,0.9017,0.78197,-0.00011855,-0.34273,1.339,0.68553,2.1298e-05,-0.29404,1.7759,0.58832,-2.5552e-05,-0.2457,2.213,0.49173,-4.5335e-05,-0.18989,2.7151,0.38078,-1.6049e-05,-0.13447,3.217,0.26897,-2.3288e-05,-0.076794,3.7329,0.15473,-1.8905e-05,-0.020202,4.2406,0.040612,1.0169e-05,-0.044832,4.0251,0.089942,-1.4701e-05,-0.069806,3.8014,0.1398,1.5233e-06,-0.093023,3.5915,0.18662,5.3629e-05,-0.11637,3.3816,0.23326,-2.8435e-05,-0.13827,3.1863,0.27701,1.6443e-05,-0.15984,2.9909,0.32037,-9.5677e-07,-0.18195,2.7959,0.3644,4.6286e-05,-0.20366,2.6008,0.40801,9.6973e-06,-0.14511,2.4542,0.94622,1.6398e-05,-0.076461,2.3168,1.5113,1.2738e-05,-0.018495,2.1086,2.0481,8.7523e-05,-5.4915e-05,1.8635,2.5458,0.00010056,-4.4738e-05,1.4058,3.0065,0.00012971,2.0958e-06,0.94606,3.4651,3.4909e-05,-1.7197e-06,0.50205,3.9013,-1.2273e-06,-1.6744e-05,0.062257,4.3349,0.00020781,4.7617e-06,0.062247,4.3351,0.00014433,-8.8992e-06,0.072447,4.3336,0.00010876,8.6471e-07,0.077387,4.342,0.00086944,7.8833e-05,0.083565,4.3496,0.36556,0.036539,1.5084,3.917,0.75576,0.075543,2.9479,3.4843,1.13,0.11299,4.4069,3.0088,1.5037,0.15036,5.8647,2.5295,2.1957,0.21956,8.5631,1.6391,2.887,0.28869,11.259,0.74188,3.5705,0.35703,13.925,-0.076901,4.2536,0.42535,16.589,-0.85029,4.2287,0.42285,16.492,-0.84552,4.2036,0.42035,16.394,-0.84034,4.1781,0.41782,16.295,-0.83537
-5,-1.5,0.36021,0.64436,-1.8518e-05,-3.5569e-05,1.1098,3.2749,9.1289e-06,-6.2437e-06,0.87156,3.5135,7.2574e-05,-1.6082e-05,0.63304,3.7517,7.5673e-05,3.2455e-06,0.39496,3.9913,0.00011178,6.4607e-06,0.1566,4.2305,3.4267e-05,-8.2195e-06,0.10526,4.2795,9.1383e-05,8.7649e-06,0.060563,4.3231,0.00015095,1.719e-05,0.069798,4.312,0.00022233,2.7073e-05,0.079941,4.3009,0.67858,0.090467,2.6243,3.4815,1.3598,0.1813,5.258,2.6799,2.6668,0.35557,10.312,1.0255,3.9717,0.52956,15.357,-0.65469,4.2024,0.56031,16.249,-0.84014,4.4317,0.5909,17.136,-0.88626,4.2235,0.56313,16.331,-0.8446,4.0153,0.53536,15.526,-0.80289,4.0397,0.53863,15.62,-0.80781,4.0641,0.54187,15.714,-0.81275,4.0887,0.54516,15.81,-0.81767,4.1134,0.54846,15.905,-0.82271,4.0692,0.54256,15.734,-0.8138,4.025,0.53667,15.563,-0.80499,1.5091,0.3578,4.5042,-1.7111,-1.0045,0.18961,-6.6344,-2.711,-2.8499,0.025552,-14.467,-3.0799,-4.414,3.4054e-06,-22.07,-4.414,-4.1873,1.3506e-06,-20.937,-4.1873,-3.9606,-7.6232e-06,-19.803,-3.9604,-3.9581,-4.4852e-06,-19.79,-3.9581,-3.9556,-2.3973e-06,-19.778,-3.9555,-3.9527,1.82e-06,-19.763,-3.9526,-3.9497,3.4977e-06,-19.749,-3.9497,-4.0133,-9.0582e-06,-20.067,-4.0133,-4.0769,-1.1067e-05,-20.384,-4.0768,-3.8544,-2.9636e-05,-19.272,-3.8544,-3.6348,-0.046871,-18.127,-3.5645,-2.2792,-0.25941,-11.136,-1.8901,-0.91885,-0.45423,-4.1397,-0.23743,-0.44955,-0.52607,-1.7215,0.33965,-4.1214e-05,-0.58233,0.61613,0.87348,-0.00012338,-0.58459,0.59994,0.87676,-6.534e-06,-0.5865,0.59565,0.87981,3.7835e-06,-0.57975,0.6333,0.86966,-2.5195e-05,-0.57181,0.68239,0.85784,-2.1956e-05,-0.45699,1.4262,0.68556,-4.9542e-06,-0.3419,2.1699,0.51294,-2.3597e-05,-0.22871,2.9117,0.34335,-2.8175e-05,-0.11475,3.6531,0.17235,-1.1676e-05,-0.13761,3.5001,0.20664,-8.2476e-06,-0.1611,3.3474,0.24174,-4.5804e-06,-0.18403,3.1967,0.27626,-2.0547e-05,-0.20744,3.046,0.31117,1.0725e-05,-0.22655,2.9001,0.34106,1.0447e-05,-0.24682,2.7542,0.37059,1.8446e-06,-0.26679,2.6098,0.40118,1.159e-05,-0.28914,2.4665,0.43396,-8.0344e-06,-0.16489,3.1683,0.45301,3.174e-06,-0.013871,3.8725,0.48129,-4.4842e-06,-0.00045935,3.4356,0.94074,8.4558e-07,-6.1535e-05,2.9872,1.3884,2.4918e-05,-9.6659e-05,2.5164,1.8619,9.3467e-06,-3.3295e-05,2.0458,2.3355,1.819e-06,-6.0965e-05,1.5779,2.8054
-5,-1,0.31548,0.69118,-3.631,-1.9809e-05,-18.155,-3.631,-3.6675,-0.00012576,-18.337,-3.6671,-3.7039,-3.0869e-05,-18.52,-3.7038,-3.7222,-0.00026526,-18.611,-3.7218,-3.7403,-0.00026144,-18.701,-3.74,-2.321,-0.3082,-11.295,-2.0126,-0.90165,-0.61904,-3.8856,-0.28242,-0.44466,-0.71765,-1.5053,0.27306,-0.00020204,-0.80958,0.86709,0.80949,-1.6234e-05,-0.81347,0.85966,0.81363,-0.00026653,-0.81766,0.85225,0.81759,-0.00011314,-0.8153,0.85552,0.81519,-0.0001597,-0.81281,0.85876,0.81283,-7.5584e-05,-0.6661,1.4431,0.66614,-0.00020698,-0.51947,2.0276,0.52027,-4.3576e-06,-0.35271,2.695,0.35287,4.9686e-05,-0.18579,3.3626,0.18664,-3.9994e-05,-0.21766,3.2397,0.2178,-5.9033e-05,-0.24935,3.1168,0.24962,-2.6053e-05,-0.27906,2.9934,0.28033,2.8291e-05,-0.30973,2.8701,0.31044,8.3628e-05,-0.33375,2.7779,0.3346,4.9168e-05,-0.35812,2.6859,0.35897,3.6411e-05,-0.38075,2.5967,0.38443,6.052e-05,-0.39385,2.5081,0.42118,-3.9147e-06,-0.19178,2.9724,0.53829,7.8521e-05,-4.3572e-05,3.4318,0.64545,0.00010888,-0.00013551,2.9138,1.1617,2.4301e-05,-0.000582,2.3964,1.6786,-4.2388e-05,-7.9673e-05,1.994,2.0919,1.2532e-05,-0.00014274,1.5913,2.5048,0.0002252,-7.5034e-05,1.197,2.9234,1.5125e-05,-3.5343e-05,0.80223,3.3415,0.00014676,-6.684e-05,0.84545,3.2975,0.00021319,5.8485e-06,0.88879,3.2536,9.7543e-05,-4.6806e-07,0.9346,3.2123,0.00028823,4.2443e-05,0.98055,3.1712,0.00016848,6.136e-06,0.74864,3.4187,0.00032657,-6.4555e-07,0.51692,3.6665,0.00056132,3.735e-05,0.30678,3.8908,0.0019687,0.00033865,0.10354,4.1131,0.53942,0.10782,2.0984,3.4179,1.0777,0.21551,4.0971,2.7202,2.4667,0.49336,9.3739,1.0037,3.8547,0.77091,14.649,-0.72021,3.9518,0.79035,15.017,-0.78706,4.0492,0.80982,15.387,-0.80932,3.8724,0.77448,14.715,-0.77338,3.6957,0.73913,14.044,-0.73875,3.7286,0.74568,14.169,-0.74551,3.7615,0.75231,14.294,-0.75225,3.7928,0.75857,14.413,-0.7585,3.8241,0.7648,14.532,-0.76458,3.8431,0.76864,14.604,-0.76873,3.862,0.77239,14.676,-0.77224,1.5427,0.51491,4.6239,-1.5465,-0.77431,0.26145,-5.4402,-2.3429,-2.4386,0.11321,-12.872,-3.1178,-4.0547,-7.2393e-06,-20.274,-4.0546,-3.8593,1.8967e-05,-19.296,-3.8592,-3.6638,-3.6071e-06,-18.319,-3.6638,-3.6558,-3.5014e-05,-18.279,-3.6555,-3.6478,-3.4901e-05,-18.239,-3.6475,-3.6394,-1.6799e-05,-18.197,-3.6393
-5,-0.5,0.2297,0.71171,2.9341e-06,-0.88294,2.1857,0.44167,-3.3747e-05,-0.81148,2.285,0.40587,-3.7598e-05,-0.7396,2.384,0.37014,-1.4735e-05,-0.67199,2.4905,0.33628,2.2961e-05,-0.60431,2.597,0.3024,2.8044e-06,-0.42574,2.8683,0.21325,-2.401e-06,-0.24623,3.1394,0.1256,6.5545e-05,-0.12468,3.3248,0.070259,9.0027e-06,-0.0043952,3.5103,0.012398,-6.2936e-06,-0.0051662,3.1411,0.39126,2.2169e-05,-0.00017832,2.7727,0.77087,2.6031e-05,-0.00034171,2.3265,1.2168,4.9199e-05,-5.4065e-05,1.8801,1.6625,-1.8269e-05,-5.7565e-05,1.5949,1.9495,8.6037e-07,-3.9778e-05,1.3096,2.2365,1.0706e-06,-7.1215e-05,1.0234,2.522,4.9879e-05,-7.9415e-05,0.73719,2.8076,2.8853e-05,-1.7642e-05,0.82586,2.7187,3.5788e-05,-9.0201e-06,0.91451,2.6299,3.7094e-05,-5.1613e-05,1.0035,2.5417,5.7496e-06,-1.271e-05,1.0925,2.4537,0.00010509,2.6461e-05,0.83702,2.708,0.0002167,3.0518e-05,0.58165,2.9625,0.00020927,5.7531e-05,0.34095,3.2093,0.0002609,0.00010571,0.10529,3.4538,0.32176,0.12866,1.2887,2.9927,0.67857,0.27142,2.468,2.5343,2.019,0.80758,7.2692,0.93109,3.3525,1.3409,12.069,-0.66969,3.3665,1.3466,12.119,-0.67288,3.3804,1.3522,12.169,-0.67589,3.3581,1.3432,12.089,-0.67156,3.336,1.3344,12.01,-0.6672,3.2547,1.3019,11.717,-0.65093,3.1734,1.2693,11.424,-0.63452,3.0937,1.2375,11.137,-0.61865,3.014,1.2056,10.85,-0.60281,3.2364,1.2946,11.651,-0.64731,3.4588,1.3836,12.452,-0.69175,1.5794,0.94304,4.5965,-1.2497,-0.28872,0.52373,-3.2767,-1.8599,-1.7864,0.24261,-9.7812,-2.5142,-3.2537,1.2265e-05,-16.268,-3.2537,-3.2047,4.3931e-05,-16.024,-3.2048,-3.1559,2.0215e-06,-15.779,-3.1559,-3.1568,1.9988e-05,-15.784,-3.1569,-3.1577,-2.1185e-05,-15.789,-3.1577,-3.1579,1.4918e-05,-15.79,-3.158,-3.1581,4.313e-06,-15.791,-3.1581,-3.1588,-1.4536e-05,-15.794,-3.1587,-3.1594,4.273e-06,-15.797,-3.1594,-3.1591,-6.0456e-05,-15.795,-3.1589,-3.1589,-0.00024722,-15.794,-3.1588,-2.0993,-0.43458,-10.06,-1.8819,-1.0481,-0.91144,-4.3223,-0.59233,-0.5205,-1.1586,-1.4435,0.058771,-2.3206e-05,-1.4045,1.416,0.70222,-4.3487e-05,-1.4075,1.4198,0.70373,-4.3549e-05,-1.4032,1.4318,0.70159,-5.3835e-05,-1.3796,1.4566,0.68988,3.4217e-06,-1.3562,1.4816,0.67818,-6.7613e-05,-1.2366,1.6572,0.61837,1.8109e-05,-1.1171,1.8331,0.55872,-2.7275e-05,-1.0001,2.0094,0.50015
