-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5
0.58466,0.5991,0.59959,0.60843,0.61802,0.62584,0.63543,0.64473,0.65378,0.66256,0.67188,0.68109,0.68966,0.69735,0.7046,0.71978,0.71178,0.71139,0.70727,0.67966,0.62472
0.59141,0.60026,0.60857,0.61696,0.6266,0.63372,0.6447,0.65244,0.66131,0.67188,0.68189,0.68934,0.69752,0.70468,0.71143,0.71183,0.70894,0.70661,0.67589,0.62397,0.50523
0.60029,0.60789,0.61567,0.62387,0.63346,0.64287,0.65285,0.66077,0.6719,0.67993,0.69017,0.69753,0.70458,0.70963,0.71187,0.71171,0.7065,0.67943,0.61613,0.50564,0
0.60539,0.61893,0.62437,0.63452,0.64378,0.65217,0.66217,0.67265,0.68032,0.68713,0.69774,0.70466,0.70977,0.71182,0.70869,0.69756,0.6698,0.61953,0.50535,0,0.50231
0.61784,0.62495,0.63324,0.64509,0.65007,0.65905,0.67113,0.68042,0.68821,0.6971,0.70448,0.70983,0.72082,0.70889,0.69656,0.67029,0.61859,0.50653,0,0.50144,0.62477
0.62452,0.63399,0.64285,0.65221,0.65907,0.67336,0.67884,0.68915,0.69813,0.70459,0.70973,0.72051,0.70889,0.69744,0.66987,0.62278,0.50211,0,0.49841,0.61732,0.6728
0.63395,0.64205,0.65036,0.66109,0.67107,0.68033,0.68937,0.69729,0.70454,0.70947,0.71175,0.70866,0.69743,0.67284,0.61847,0.50425,0,0.52772,0.61664,0.68053,0.69918
0.64338,0.65188,0.6614,0.6689,0.68359,0.68883,0.69692,0.70407,0.70965,0.71162,0.70832,0.6975,0.67007,0.61674,0.50397,0,0.52616,0.6234,0.67048,0.7068,0.70811
0.65191,0.65931,0.66817,0.67991,0.68661,0.69749,0.70275,0.71025,0.71173,0.70883,0.69713,0.66979,0.61503,0.50378,0,0.50053,0.61589,0.67069,0.69698,0.70801,0.71029
0.66114,0.67053,0.68006,0.68665,0.69694,0.7039,0.7091,0.71122,0.70837,0.69719,0.66978,0.61575,0.50335,0,0.50432,0.61589,0.67072,0.69736,0.70627,0.71359,0.70836
0.67069,0.67908,0.68802,0.69702,0.70358,0.70913,0.71138,0.70743,0.69707,0.67041,0.61526,0.50454,0,0.504,0.61875,0.67077,0.69797,0.70738,0.71085,0.70869,0.70351
0.67896,0.68982,0.69601,0.70281,0.70982,0.71045,0.70741,0.69729,0.67084,0.61614,0.50394,0,0.53837,0.61661,0.67212,0.69612,0.70817,0.71121,0.71025,0.73146,0.69805
0.6883,0.69646,0.70298,0.70854,0.71089,0.7139,0.69735,0.66998,0.61645,0.50339,0,0.50448,0.61641,0.67302,0.69848,0.70829,0.71461,0.70901,0.70507,0.69704,0.69213
0.69614,0.70361,0.70899,0.71757,0.70836,0.69732,0.67876,0.62254,0.50364,0,0.5392,0.6258,0.67024,0.69776,0.70933,0.71225,0.7094,0.70189,0.69682,0.68633,0.67764
0.70377,0.7087,0.71286,0.70755,0.69643,0.6723,0.61633,0.50412,0,0.50476,0.61646,0.6717,0.69857,0.70961,0.71215,0.71024,0.70418,0.74334,0.6881,0.67765,0.67231
0.71536,0.7139,0.71427,0.70261,0.6711,0.62063,0.50368,0,0.53766,0.62625,0.67506,0.69796,0.70881,0.71237,0.71027,0.70425,0.69748,0.68917,0.67938,0.67001,0.6597
0.7192,0.70873,0.70249,0.67549,0.62367,0.50993,0,0.50035,0.62118,0.68237,0.69794,0.72052,0.71182,0.72105,0.709,0.69943,0.68972,0.68008,0.67524,0.7058,0.65625
0.71446,0.70297,0.67139,0.62341,0.50339,0,0.50553,0.62642,0.68376,0.71014,0.7207,0.71363,0.71978,0.70418,0.69694,0.69334,0.67972,0.67219,0.66555,0.65356,0.64352
0.70017,0.6788,0.62343,0.50326,0,0.50171,0.6265,0.67229,0.69847,0.72096,0.71164,0.70959,0.75088,0.70134,0.69047,0.68041,0.6802,0.66411,0.76371,0.64175,0.6403
0.68034,0.6236,0.5038,0,0.51244,0.62655,0.67257,0.70969,0.71842,0.71376,0.72082,0.70648,0.69726,0.73425,0.68156,0.67515,0.70544,0.65367,0.65142,0.64207,0.6245
0.62332,0.50581,0,0.53194,0.66178,0.68279,0.70924,0.72108,0.72156,0.71195,0.7073,0.70071,0.69083,0.6822,0.67232,0.66522,0.6538,0.69582,0.64225,0.63386,0.61648
