-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5
0.39582,0.39627,0.38703,0.3828,0.37846,0.37245,0.36686,0.36042,0.35308,0.34481,0.33594,0.32605,0.31479,0.30196,0.28765,0.27487,0.25165,0.2296,0.20417,0.16992,0.12752
0.39118,0.38747,0.38288,0.37781,0.3729,0.36588,0.3604,0.35236,0.34416,0.33594,0.32643,0.31464,0.30204,0.28769,0.27168,0.25167,0.22881,0.20398,0.16897,0.12737,0.072923
0.38749,0.38245,0.37702,0.37128,0.36573,0.35938,0.35258,0.34388,0.33595,0.32549,0.31502,0.30204,0.28765,0.27099,0.25168,0.2297,0.20395,0.16986,0.12577,0.072983,0
0.38088,0.37902,0.37157,0.36634,0.35988,0.35221,0.34461,0.33633,0.32568,0.31363,0.30213,0.28768,0.27105,0.25167,0.22873,0.20137,0.16745,0.12646,0.072941,0,0.072502
0.37835,0.37192,0.3656,0.36061,0.35108,0.34298,0.33557,0.32572,0.31412,0.30185,0.2876,0.27107,0.25485,0.22879,0.20108,0.16757,0.12627,0.073111,0,0.072377,0.12753
0.37167,0.36603,0.35936,0.35223,0.34299,0.33668,0.32497,0.31455,0.3023,0.28765,0.27103,0.25474,0.22879,0.20133,0.16747,0.12712,0.072474,0,0.071939,0.12601,0.1682
0.36601,0.35892,0.35124,0.34404,0.33553,0.32568,0.31465,0.30194,0.28763,0.27093,0.25164,0.22872,0.20133,0.16821,0.12625,0.072782,0,0.076169,0.12587,0.17013,0.20184
0.35966,0.35206,0.3442,0.33445,0.32725,0.31441,0.30177,0.28744,0.271,0.25159,0.22861,0.20135,0.16752,0.12589,0.072742,0,0.075944,0.12725,0.16762,0.20403,0.22854
0.35207,0.34312,0.33408,0.32548,0.31339,0.30202,0.2869,0.27123,0.25163,0.22877,0.20124,0.16745,0.12554,0.072715,0,0.072245,0.12572,0.16767,0.2012,0.22851,0.25112
0.34407,0.33526,0.32555,0.31341,0.30178,0.28736,0.27079,0.25145,0.22863,0.20126,0.16745,0.12569,0.072652,0,0.072792,0.12572,0.16768,0.20131,0.22795,0.25229,0.27051
0.33535,0.32508,0.31404,0.30182,0.28723,0.2708,0.25151,0.22832,0.20123,0.1676,0.12559,0.072824,0,0.072746,0.1263,0.16769,0.20149,0.22831,0.25132,0.27064,0.28721
0.32503,0.31486,0.30138,0.28692,0.27107,0.25118,0.22832,0.20129,0.16771,0.12577,0.072738,0,0.077707,0.12586,0.16803,0.20095,0.22856,0.25145,0.27123,0.29862,0.30226
0.31416,0.30158,0.28699,0.27058,0.25134,0.23041,0.20131,0.1675,0.12583,0.072659,0,0.072816,0.12582,0.16826,0.20163,0.2286,0.25265,0.27076,0.28784,0.30183,0.31591
0.30144,0.28725,0.27075,0.2537,0.22862,0.2013,0.16969,0.12707,0.072694,0,0.077827,0.12774,0.16756,0.20143,0.22893,0.25182,0.27091,0.28654,0.30173,0.31327,0.32439
0.28731,0.27064,0.25203,0.22836,0.20104,0.16807,0.12581,0.072763,0,0.072856,0.12583,0.16793,0.20166,0.22903,0.25178,0.27123,0.28748,0.32188,0.31407,0.3244,0.33616
0.27318,0.2524,0.23053,0.20283,0.16777,0.12669,0.0727,0,0.077605,0.12783,0.16876,0.20148,0.22877,0.25186,0.27124,0.28751,0.30202,0.31456,0.32523,0.335,0.34332
0.25428,0.22874,0.20279,0.16887,0.12731,0.073603,0,0.072219,0.1268,0.17059,0.20148,0.23255,0.25167,0.27536,0.28945,0.30286,0.31481,0.32556,0.33762,0.36731,0.35441
0.23059,0.20293,0.16785,0.12725,0.072658,0,0.072966,0.12787,0.17094,0.205,0.23261,0.25231,0.27487,0.28748,0.30178,0.31647,0.32539,0.33609,0.34637,0.35296,0.35974
0.20212,0.1697,0.12726,0.07264,0,0.072415,0.12788,0.16807,0.20163,0.23269,0.2516,0.27098,0.30655,0.30369,0.31515,0.32572,0.3401,0.34561,0.41245,0.35875,0.36968
0.17008,0.12729,0.072717,0,0.073965,0.12789,0.16814,0.20487,0.23187,0.25235,0.27527,0.28842,0.30192,0.33514,0.32627,0.33757,0.36712,0.35302,0.36416,0.3707,0.37165
0.12723,0.073007,0,0.076779,0.13509,0.1707,0.20474,0.23273,0.25511,0.27188,0.28875,0.30342,0.31532,0.32658,0.33616,0.34619,0.35309,0.38897,0.3708,0.37722,0.37752
